age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
48,Private,238567,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
51,Private,214840,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
42,Private,268183,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,60,United-States,<=50K
24,Private,172941,Bachelors,13,Never-married,Prof-specialty,Unmarried,Black,Male,0,0,20,United-States,<=50K
54,Private,87205,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K
24,Private,308673,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
31,Private,184570,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,106900,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
32,Private,339482,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,<=50K
29,Private,191177,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,18,United-States,<=50K
51,Private,107123,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
30,Private,186932,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,75,United-States,>50K
20,Private,228709,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
38,Private,238397,Bachelors,13,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,24,United-States,<=50K
59,Private,91384,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,124589,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
53,Private,163678,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
30,Private,185177,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,22,United-States,<=50K
58,Self-emp-inc,349910,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
34,Private,149507,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
41,Private,70645,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,4650,0,55,United-States,<=50K
46,Local-gov,183610,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Private,53366,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,199480,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
72,Private,225780,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,<=50K
37,Private,105044,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
23,Private,345734,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,191025,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States,<=50K
29,Private,183061,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
36,Private,187046,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
33,Private,223212,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
26,Private,195216,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,12,United-States,<=50K
34,Private,176648,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,42,United-States,<=50K
57,Local-gov,196126,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
39,Private,288551,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
28,Self-emp-inc,191129,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,>50K
57,Private,335276,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
25,Private,66622,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
61,Private,129246,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
55,Private,145214,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,4650,0,20,United-States,<=50K
47,Private,186539,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,United-States,<=50K
24,Private,93977,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
43,Local-gov,598995,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,42,United-States,<=50K
39,Private,104089,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
30,Private,323054,10th,6,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
41,Private,163287,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,43,United-States,>50K
53,Self-emp-inc,137815,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
31,Private,242984,Some-college,10,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,148015,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,15024,0,40,United-States,>50K
19,Self-emp-inc,108551,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
31,Private,293594,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,3770,37,Puerto-Rico,<=50K
36,Local-gov,51424,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
60,Private,216690,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,<=50K
23,Private,244408,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,24,Vietnam,<=50K
49,Private,204629,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
36,Private,37778,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,318639,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,60,Mexico,<=50K
38,Private,96732,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,Mexico,<=50K
23,Private,91189,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,212143,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,>50K
56,Federal-gov,61885,Bachelors,13,Never-married,Transport-moving,Not-in-family,Black,Male,0,2001,65,United-States,<=50K
37,Private,301070,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Male,0,0,45,United-States,<=50K
23,Private,182342,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Italy,<=50K
17,Private,82041,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Canada,<=50K
20,Private,197496,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,?,<=50K
19,Private,306225,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
31,Private,183778,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
55,Private,368797,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,>50K
26,Private,125680,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,16,Japan,<=50K
33,State-gov,137616,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,35,United-States,<=50K
34,Private,509364,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,301251,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,256448,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,15,United-States,<=50K
42,Self-emp-not-inc,43909,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,<=50K
21,Private,262634,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,United-States,<=50K
33,Private,162312,HS-grad,9,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Japan,<=50K
52,Local-gov,149508,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
61,Private,195453,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
39,Private,174330,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
52,Local-gov,175339,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
23,Private,308498,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,18,United-States,<=50K
56,Private,33323,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,106910,HS-grad,9,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
51,Local-gov,199688,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
31,Private,112115,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,Private,160758,10th,6,Never-married,Sales,Other-relative,White,Male,0,0,30,United-States,<=50K
35,Private,224889,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,138107,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,35,United-States,<=50K
25,Private,169905,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,27828,0,40,United-States,>50K
47,Private,117849,Assoc-acdm,12,Divorced,Sales,Own-child,White,Male,0,0,44,United-States,<=50K
50,Private,283281,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
67,Local-gov,197816,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,<=50K
26,Private,89648,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
38,Private,179481,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
40,Private,96497,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
35,State-gov,223725,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,<=50K
41,Private,116797,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,>50K
31,Private,393702,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,36,United-States,<=50K
60,Private,232618,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
33,Private,194901,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
18,Private,138917,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,10,United-States,<=50K
22,State-gov,292933,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
59,Private,99131,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
45,Private,304570,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,China,>50K
35,Private,150217,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,Poland,<=50K
48,Private,107231,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
23,Self-emp-not-inc,111296,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,50,Mexico,<=50K
60,Private,26756,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
20,Private,34706,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,47,United-States,<=50K
20,Private,92863,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Self-emp-not-inc,192900,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,United-States,<=50K
46,Private,171095,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,38,United-States,<=50K
46,Private,383384,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
44,Self-emp-not-inc,89413,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,288419,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,355053,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,28,United-States,<=50K
51,Self-emp-not-inc,111283,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,99999,0,35,United-States,>50K
31,Self-emp-not-inc,152351,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
56,Private,238638,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44,Local-gov,68318,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,55,United-States,<=50K
23,Private,233280,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,8614,0,70,United-States,>50K
63,Private,153894,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,24,Puerto-Rico,<=50K
22,Private,64292,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Local-gov,248346,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
50,Private,263200,5th-6th,3,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,34,Mexico,<=50K
33,Private,260782,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
52,Private,194580,5th-6th,3,Divorced,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
45,Private,186272,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,7298,0,40,United-States,>50K
32,Private,169841,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,55,United-States,<=50K
22,Private,324637,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K
62,Private,138157,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,137658,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Dominican-Republic,<=50K
90,Private,51744,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,50,United-States,>50K
43,Private,236985,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,138626,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
56,Private,146326,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
48,Private,168556,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
38,State-gov,267540,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
34,Private,287168,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
50,Private,180195,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
41,Private,372682,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
32,State-gov,217251,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,43,United-States,<=50K
21,Private,154964,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,Black,Female,0,0,40,United-States,<=50K
22,Federal-gov,104443,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
48,Private,79646,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
17,Private,438996,10th,6,Never-married,Other-service,Other-relative,White,Male,0,0,40,Mexico,<=50K
53,State-gov,281590,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,United-States,>50K
34,Private,55717,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,50,United-States,>50K
36,Private,95654,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,Iran,>50K
47,Local-gov,358668,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,<=50K
26,Private,243786,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
59,Self-emp-not-inc,32855,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
34,Private,117529,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,Mexico,<=50K
24,Self-emp-inc,234663,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,139568,11th,7,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,255474,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,432376,Bachelors,13,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
45,Private,182655,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,45,?,>50K
53,Private,155963,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
28,Private,150437,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,60,United-States,<=50K
68,Self-emp-not-inc,365020,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
44,Self-emp-not-inc,115896,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
31,Private,236543,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
17,Private,132636,11th,7,Never-married,Transport-moving,Own-child,White,Female,0,0,16,United-States,<=50K
55,Private,181220,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
35,Federal-gov,185053,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
71,Private,149950,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,20,United-States,<=50K
46,Private,226032,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,16,United-States,>50K
37,Private,201141,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,225124,HS-grad,9,Divorced,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
44,Private,187720,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
